@relation ./otheralgorithms/DSSD/data/datasets/tmp/tmp

@attribute Cement numeric
@attribute BlastFurnaceSlag numeric
@attribute FlyAsh numeric
@attribute Water numeric
@attribute Superplasticizer numeric
@attribute CoarseAggregate numeric
@attribute FineAggregate numeric
@attribute Age numeric
@attribute class numeric
@data
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.389999
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.57
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.629998999999998
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.790001000000004
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.279999
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.419998
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.139999
387.0,20.0,94.0,157.0,14.3,938.0,845.0,3.0,22.75
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.049999
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.240002000000004
379.5,151.199997,0.0,153.899994,15.9,1134.300049,605.0,91.0,56.5
210.69999700000002,316.100006,0.0,185.699997,0.0,977.0,689.299988,28.0,37.810001
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.969998999999998
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.2
376.0,0.0,0.0,214.600006,0.0,1003.5,762.400024,56.0,36.299999
152.600006,238.69999700000002,0.0,200.0,6.3,1001.7999880000001,683.900024,28.0,26.860001
